id,dutch_address,documented_residence,current_age,own_income,total_income,total_assets,first_home_equity,eligible_other_assistance,imprisoned_or_detained,work_obligation_exemption,other_adults_in_household,children,has_partner
467,true,true,46,0,0,22689,0,false,false,false,1,0,false
468,true,true,48,418,1198,38626,0,false,false,false,0,1,true
469,true,true,49,1374,1374,12295,0,false,false,true,1,0,false
470,true,true,29,0,0,42935,0,false,false,false,0,2,false
471,true,true,37,285,285,27158,0,false,false,false,0,0,false
472,true,true,48,1277,1277,17410,0,false,false,false,1,2,false
473,true,true,62,1244,1244,35471,0,false,false,true,1,0,false
474,true,true,48,523,1382,17753,0,false,false,false,0,0,true
475,true,true,31,0,0,30175,0,false,false,false,2,2,false
476,true,true,67,704,704,36131,312449,false,false,true,2,0,false
477,true,true,60,283,283,45978,0,false,false,false,0,0,false
478,true,true,52,0,0,18680,0,false,false,true,1,1,false
479,true,true,43,1189,2482,10565,0,false,false,true,0,1,true
480,true,true,64,1402,1815,13881,0,false,false,false,2,1,true
481,true,true,63,409,409,25803,0,false,false,false,2,1,false
482,true,true,61,1111,1111,11597,0,false,false,true,3,2,false
483,true,true,57,735,735,6310,236238,false,false,false,0,0,true
484,true,true,41,272,272,25146,0,false,false,true,1,1,false
485,true,true,58,0,1189,15204,0,false,false,true,0,0,true
486,true,true,36,360,360,22527,0,false,false,true,1,1,true
487,true,true,49,648,648,17844,0,false,false,false,1,1,false
488,true,true,44,1110,1110,29588,0,false,false,true,1,1,false
489,true,true,52,790,790,7489,0,false,false,false,1,0,false
490,true,true,56,1017,1017,14833,0,false,false,false,0,2,true
491,false,true,33,798,798,26664,0,false,false,false,1,1,false
492,true,true,44,1181,1181,14238,0,false,false,false,3,0,false
493,true,true,58,0,0,17660,0,false,false,false,0,1,false
494,true,true,40,0,0,20937,0,false,false,true,1,0,false
495,true,true,39,559,559,17581,0,false,false,false,0,1,true
496,false,true,56,0,0,12179,0,false,false,true,0,1,false
497,true,true,40,1352,1352,31418,279105,false,false,true,1,1,false
498,true,true,57,361,1480,12848,0,false,false,true,1,1,true
499,true,true,61,491,491,19906,0,false,false,false,1,1,false
500,true,true,40,0,0,25822,0,false,false,true,1,1,false
501,true,true,52,1039,1039,21470,0,false,false,true,2,0,false
502,true,true,36,531,531,15610,0,false,false,true,1,1,false
503,true,true,33,204,204,8511,0,false,false,false,0,2,false
504,true,true,47,0,0,13382,0,false,false,true,0,1,false
505,true,true,57,691,2089,18741,0,false,false,false,0,0,true
506,true,true,61,373,373,28472,0,false,false,false,0,1,false
507,false,true,48,833,833,30619,0,false,false,true,1,1,false
508,true,true,55,1057,1521,17663,0,false,false,false,0,0,true
509,true,true,42,0,345,15315,0,false,false,false,1,0,true
510,true,true,67,0,767,18875,0,false,false,true,0,0,true
511,true,true,55,614,614,7639,359989,false,false,false,0,1,false
512,true,true,61,611,1289,13411,0,false,false,false,1,0,true
513,true,true,58,1685,1685,20344,0,false,false,false,1,2,false
514,true,true,54,897,1869,18510,0,false,false,true,0,1,true
515,true,true,45,863,863,9789,0,false,false,false,0,1,false
516,true,true,55,641,1427,16743,280706,false,false,false,1,1,true
517,true,true,54,0,0,37801,0,false,false,false,1,2,false
518,true,true,55,0,0,10028,0,false,false,false,0,0,false
519,true,true,46,419,419,19646,0,false,false,false,2,0,false
520,true,true,47,513,513,16162,0,false,false,false,0,3,false
521,true,true,42,0,0,25052,0,false,false,false,0,1,false
522,true,true,58,1040,1040,13668,0,false,false,false,2,0,false
523,true,true,44,0,0,29562,0,false,false,true,1,0,false
524,true,true,41,0,0,29581,0,false,false,false,0,1,false
525,true,true,61,989,989,7383,0,false,false,false,3,1,false
526,true,true,65,792,792,17563,0,false,false,false,0,0,false
527,true,true,45,565,565,19614,0,false,false,false,1,0,false
528,true,true,43,781,781,26445,284241,false,false,false,0,1,false
529,true,true,52,0,0,4218,0,false,false,true,2,0,false
530,true,true,54,0,0,31562,0,false,false,true,1,3,false
531,false,true,45,732,732,51143,0,false,false,false,0,1,false
532,true,true,42,0,0,45579,0,false,false,false,0,2,false
533,true,true,47,877,877,8807,0,false,false,false,1,2,false
534,true,true,46,253,253,24548,0,false,false,false,0,1,false
535,true,true,37,1343,1343,19537,0,false,false,false,0,0,false
536,true,true,62,987,987,8531,0,false,false,false,0,1,false
537,true,true,60,933,933,14163,0,false,false,false,1,1,false
538,true,true,21,0,0,17883,0,false,false,false,0,1,false
539,true,true,58,720,720,15865,0,false,false,false,2,2,false
540,true,true,41,1473,1473,29445,0,false,false,false,2,2,false
541,true,true,50,768,768,16716,0,false,false,true,0,2,false
542,true,true,43,498,498,21386,0,false,false,false,1,2,true
543,true,true,43,399,399,18797,0,false,false,false,1,1,true
544,false,true,61,929,929,3910,0,false,false,true,1,0,false
545,true,true,55,458,458,29438,0,false,false,false,1,1,false
546,true,true,48,1277,1277,23044,0,false,false,false,1,2,false
547,true,true,57,364,364,19359,0,false,false,false,1,1,false
548,true,true,53,380,1361,14459,0,false,false,false,1,0,true
549,true,true,61,0,324,31164,0,false,false,false,2,0,true
550,true,true,49,382,382,27095,0,false,false,false,2,1,false
551,true,true,39,690,1642,10134,0,false,false,true,0,1,true
552,true,true,53,671,671,23709,361639,false,false,false,1,1,false
553,true,true,44,679,679,7635,0,false,false,true,0,0,false
554,true,true,54,0,0,16185,0,false,false,false,1,1,false
555,true,true,59,0,0,25754,0,false,false,true,1,0,false
556,true,true,55,1092,1092,27583,0,false,false,false,1,0,true
557,true,true,34,1182,1182,9418,0,false,false,false,1,0,false
558,true,true,54,536,1202,9363,474889,false,false,false,0,1,true
559,true,true,52,0,0,21863,0,false,false,false,0,1,false
560,true,true,46,0,0,12153,0,false,false,false,2,1,false
561,true,true,46,158,158,15789,0,false,false,false,2,0,false
562,true,true,49,326,326,4030,0,false,false,false,1,2,false
563,true,true,53,674,674,19814,0,false,false,false,0,0,false
564,true,true,54,430,1193,19777,0,false,false,false,1,1,true
565,true,true,59,328,707,11164,0,false,false,false,1,2,true
566,true,true,38,553,553,14448,0,false,false,true,1,3,true
567,true,true,61,763,763,28155,0,false,false,false,2,0,false
568,true,true,61,945,1619,28022,0,false,false,false,0,2,true
569,false,true,55,1331,2015,15869,0,false,false,false,0,0,true
570,true,true,44,1172,1172,19311,0,false,false,true,1,1,false
571,true,true,55,0,0,30575,0,false,false,true,0,1,false
572,true,true,57,0,0,31505,0,false,false,false,1,2,false
573,true,true,48,540,540,27523,0,false,false,false,0,1,false
574,true,true,62,882,882,37763,0,false,false,false,0,0,false
575,true,true,43,1055,1055,21570,390367,false,false,true,1,1,false
576,true,true,49,328,328,18496,0,false,false,false,0,1,false
577,true,true,47,867,1440,23538,0,false,false,false,2,0,true
578,true,true,65,0,0,20720,0,false,false,true,1,1,false
579,false,true,38,1019,1019,40512,0,false,false,false,1,3,false
580,true,true,49,0,0,18807,0,false,false,true,2,1,false
581,true,true,54,541,541,24484,0,false,false,false,1,1,false
582,true,true,59,0,825,16984,0,false,false,true,0,0,true
583,true,true,48,919,919,10285,0,false,false,false,1,2,false
584,true,true,52,0,873,30401,0,false,false,true,0,1,true
585,true,true,53,653,653,24829,0,false,false,true,0,2,false
586,true,true,58,334,1310,31516,0,false,false,true,1,0,true
587,true,true,50,865,865,13027,0,false,false,true,1,1,false
588,true,true,56,748,748,43946,0,false,false,false,0,1,false
589,true,true,47,235,235,13014,0,false,false,false,1,1,false
590,true,true,50,600,600,13267,0,false,false,false,1,1,false
591,true,true,56,0,777,11987,0,false,false,false,0,2,true
592,true,true,41,364,988,15260,0,false,false,false,2,0,true
593,true,true,32,924,1526,21007,0,false,false,false,1,2,true
594,true,true,31,176,176,12177,0,false,false,false,0,1,false
595,true,true,39,1109,1109,19175,0,false,false,false,0,1,true
596,true,true,55,583,583,5875,0,false,false,false,1,1,false
597,true,true,44,0,0,13995,0,false,false,false,1,1,false
598,true,true,38,1188,1188,10712,0,false,false,false,2,0,true
599,true,true,67,0,0,7423,0,false,false,false,1,1,false
600,true,true,29,960,960,22001,0,false,false,false,1,1,false
601,true,true,32,427,427,12080,0,false,false,false,1,2,false
602,true,true,61,470,974,9530,0,false,false,true,2,1,true
603,true,true,55,2040,2040,13981,0,false,false,false,1,1,false
604,true,true,50,1259,1259,23588,0,false,false,false,0,0,false
605,true,true,48,514,514,26913,0,false,false,false,0,1,false
606,true,true,57,769,1470,17449,0,false,false,true,1,0,true
607,true,true,63,344,344,17929,0,false,false,true,0,1,false
608,true,true,61,0,987,12880,0,false,false,true,1,1,true
609,true,true,58,1112,1112,31420,0,false,false,true,0,1,false
610,false,true,64,663,663,17812,0,false,false,true,2,0,false
611,true,true,36,0,0,7228,0,false,false,false,0,0,false
612,true,true,54,169,169,22382,0,false,false,true,1,2,false
613,true,true,41,727,727,9481,0,false,false,false,1,0,false
614,true,true,52,0,0,23444,0,false,false,false,1,1,false
615,true,true,41,1379,1379,21486,0,false,false,false,1,1,false
616,true,true,57,762,762,17795,0,false,false,false,1,0,false
617,true,true,42,0,1217,24339,0,false,false,false,2,3,true
618,true,true,48,651,651,22417,0,false,false,false,1,0,false
619,true,true,58,967,967,3099,0,false,false,true,2,1,false
620,true,true,63,0,0,22483,0,false,false,false,0,1,false
621,true,true,47,458,458,25993,0,false,false,false,0,1,false
622,true,true,49,852,852,7183,0,false,false,false,1,1,false
623,true,true,49,797,797,17892,0,false,false,true,1,2,false
624,true,true,48,0,0,36663,0,false,false,true,1,0,false
625,true,true,33,256,1959,12431,0,false,false,false,2,1,true
626,true,true,62,607,607,9934,0,false,false,false,0,2,false
627,true,true,47,0,0,8351,0,false,false,false,2,1,false
628,true,true,52,1103,1103,11132,0,false,false,true,0,0,false
629,false,true,40,352,906,9525,0,false,false,true,2,0,true
630,false,true,51,1119,1119,18202,0,false,false,false,2,1,false
631,true,true,42,0,0,12026,324170,false,false,false,1,2,false
632,true,true,59,801,801,12430,0,false,false,false,1,1,false
633,true,true,35,39,39,16266,0,false,false,false,1,0,true
634,true,true,54,738,738,29427,0,false,false,false,1,3,false
635,true,true,65,596,596,11810,363714,false,false,false,1,0,false
636,true,true,48,526,526,11850,0,false,false,false,1,2,false
637,true,true,57,0,0,10789,0,false,false,false,1,0,true
638,true,true,54,828,1522,11327,0,false,false,false,2,3,true
639,true,true,48,0,0,18425,0,false,false,false,1,1,false
640,true,true,52,569,569,8644,0,false,false,false,1,0,false
641,true,true,41,997,997,30522,0,false,false,true,1,2,true
642,true,true,65,696,696,14460,0,false,false,false,0,1,false
643,true,true,49,925,2021,9635,0,false,false,true,1,1,true
644,true,true,43,765,765,17087,0,false,false,false,2,1,false
645,true,true,58,0,0,25523,0,false,false,false,1,1,false
646,true,true,35,425,425,12321,0,false,false,false,1,0,false
647,true,true,50,0,0,42422,0,false,false,false,0,1,false
648,true,true,56,603,603,16565,0,false,false,false,0,2,false
649,true,true,30,970,1736,4463,0,false,false,false,2,0,true
650,true,true,42,841,1804,14077,0,false,false,false,1,2,true
651,true,true,58,304,304,24665,0,false,false,false,0,1,false
652,true,true,38,512,512,13185,0,false,false,false,1,0,true
653,true,true,44,0,0,40471,0,false,false,true,1,1,false
654,true,true,59,0,0,15880,0,false,false,false,0,0,false
655,true,true,54,1489,1489,44588,0,false,false,true,0,1,false
656,true,true,47,0,0,29414,0,false,false,false,0,0,false
657,true,true,40,0,0,16024,0,false,false,false,0,0,false
658,true,true,38,1278,1278,15391,0,false,false,false,0,1,false
659,true,true,49,910,910,18220,0,false,false,false,2,0,false
660,true,true,47,928,928,37911,0,false,false,false,0,2,false
661,true,true,37,635,1881,5995,0,false,false,false,1,3,true
662,true,true,46,927,927,46202,0,false,false,false,0,0,false
663,true,true,47,630,1054,9487,0,false,false,false,1,2,true
664,true,true,56,0,0,11955,0,false,false,false,0,0,false
665,true,true,47,1094,1094,25683,0,false,false,false,0,0,false
666,false,true,45,721,721,5953,0,false,false,true,0,1,false
667,true,true,64,1935,3302,17750,0,false,false,true,1,2,true
668,true,true,42,0,0,32594,0,false,false,false,1,0,false
669,true,true,55,0,0,15499,353259,false,false,false,0,1,false
670,true,true,49,573,573,19791,0,false,false,false,0,3,false
671,true,true,43,1547,1547,28245,0,false,false,true,0,2,false
672,true,true,51,814,2309,11272,0,false,false,true,0,1,true
673,true,true,61,1022,1022,37104,0,false,false,true,1,1,false
674,true,true,53,684,684,25815,0,false,false,false,2,1,false
675,true,true,56,0,807,10709,0,false,false,false,2,1,true
676,true,true,36,840,1881,22597,0,false,false,false,1,1,true
677,true,true,48,527,876,15106,0,false,false,true,1,0,true
678,true,true,29,0,1106,19742,0,false,false,false,1,2,true
679,true,true,52,818,818,6972,0,false,false,false,0,0,false
680,true,true,52,1769,1769,11487,0,false,false,false,0,0,false
681,true,true,57,1047,1047,30350,0,false,false,false,0,1,false
682,true,true,42,718,1313,21128,0,false,false,true,0,1,true
683,true,true,55,660,660,26209,0,false,false,false,2,1,false
684,true,true,58,2309,3456,14263,0,false,false,true,1,2,true
685,false,true,28,854,854,29485,0,false,false,false,0,0,false
686,false,true,52,527,527,16586,0,false,false,false,0,0,true
687,true,true,53,902,902,18281,0,false,false,false,0,0,true
688,true,true,61,416,1624,19995,510425,false,false,true,1,1,true
689,true,true,28,365,365,8248,0,false,false,false,0,1,false
690,true,true,38,0,575,33958,0,false,false,false,1,2,true
691,true,true,43,476,1809,2545,0,false,false,false,0,0,true
692,true,true,43,0,0,28916,0,false,false,false,2,1,false
693,true,true,63,0,0,17831,0,false,false,true,1,0,false
694,true,true,39,0,0,7379,0,false,false,false,2,2,false
695,true,true,49,0,0,20661,0,false,false,false,0,1,false
696,true,true,50,280,280,19168,0,false,false,false,3,1,true
697,true,true,57,591,972,11917,0,false,false,false,1,1,true
698,false,true,58,1405,2057,16222,0,false,false,true,1,2,true
699,true,true,62,1025,1025,28925,0,false,false,false,1,0,false
700,true,true,45,906,906,17176,0,false,false,false,1,1,false
701,true,true,40,318,318,26813,0,false,false,false,1,1,false
702,false,true,45,265,265,25347,0,false,false,true,1,0,false
703,true,true,48,1102,1102,26064,0,false,false,true,1,1,false
704,true,true,53,1409,1409,21545,0,false,false,false,1,1,true
705,true,true,63,1570,1570,37258,318399,false,false,false,1,2,false
706,true,true,43,677,677,46213,0,false,false,false,1,0,false
707,true,true,44,1236,1236,20052,0,false,false,false,1,0,false
708,true,true,28,302,302,32978,0,false,false,false,0,2,false
709,true,true,47,576,576,9078,0,false,false,true,2,1,false
710,true,true,55,372,999,26402,0,false,false,true,1,2,true
711,true,true,52,0,0,14642,0,false,false,true,1,0,false
712,true,true,61,230,230,19273,0,false,false,true,2,1,false
713,true,true,42,348,348,8192,0,false,false,false,0,3,false
714,true,true,58,321,321,6801,0,false,false,true,1,0,false
715,true,true,43,0,0,19384,0,false,false,false,0,0,false
716,true,true,55,849,849,17756,0,false,false,false,2,0,false
717,true,true,44,291,291,23899,345725,false,false,true,0,1,true
718,true,true,57,710,710,15300,0,false,false,false,0,0,false
719,true,true,47,308,308,56777,0,false,false,false,1,0,false
720,true,true,64,1188,1733,8237,0,false,false,false,2,1,true
721,true,true,53,417,996,28464,370654,false,false,false,0,1,true
722,true,true,55,1611,1611,17993,0,false,false,true,0,0,false
723,true,true,58,951,951,20772,0,false,false,false,0,0,false
724,true,true,50,408,1157,19441,0,false,false,false,1,0,true
725,true,true,53,642,642,23119,0,false,false,false,2,1,false
726,true,true,55,1208,1208,20931,0,false,false,false,1,1,false
727,true,true,61,970,970,32120,0,false,false,true,1,1,false
728,true,true,61,946,946,7229,0,false,false,true,2,0,false
729,true,true,61,1202,1202,17772,0,false,false,false,1,1,false
730,true,true,25,1102,1102,12717,0,false,false,true,1,1,true
731,true,true,29,635,1123,19629,0,false,false,false,1,1,true
732,true,true,47,187,187,9169,415085,false,false,false,1,1,false
733,true,true,47,0,0,15967,435547,false,false,false,2,1,false
734,true,true,58,0,0,15443,0,false,false,true,1,2,false
735,true,true,59,651,651,30097,0,false,false,false,1,2,false
736,true,true,40,1228,1228,17784,0,false,false,false,1,0,false
737,true,true,37,0,0,32281,0,false,false,false,0,1,false
738,true,true,60,1157,1157,34788,0,false,false,false,1,1,false
739,true,true,50,0,0,27698,0,false,false,false,0,1,false
740,true,true,39,771,771,17729,0,false,false,false,1,2,false
741,true,true,54,501,501,18398,0,false,false,true,1,1,false
742,true,true,42,859,859,12013,0,false,false,false,2,2,false
743,false,true,39,785,1675,41597,0,false,false,false,1,1,true
744,true,true,40,333,333,17460,0,false,false,true,1,2,false
